# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	41606
#@/user_id	fred-mbp
a 	啊	c=754 d=2.64207 t=41606
hen lan 	很懶	c=0 d=4.97669e-57 t=41606
hen lan 	很爛	c=3 d=1.03098e-06 t=41606
hen lei 	很累	c=5 d=1.45321e-15 t=41606
hen lei le 	很累了	c=1 d=2.54012e-26 t=41606
hen luan 	很亂	c=2 d=4.04722e-65 t=41606
hen ma fan 	很麻煩	c=5 d=0.00054485 t=41606
hen man 	很慢	c=5 d=5.35426e-34 t=41606
hen mang 	很忙	c=1 d=1.02379 t=41606
hen ming xian 	很明顯	c=1 d=1.71083e-82 t=41606
hen nan 	很難	c=6 d=1.90816e-10 t=41606
hen nan shou 	很難受	c=3 d=2.80907e-32 t=41606
hen ni 	很你	c=1 d=2.53961e-53 t=41606
hen pian yi 	很便宜	c=2 d=0.00116504 t=41606
hen qi guai 	很奇怪	c=1 d=4.55392e-41 t=41606
hen qiang 	很強	c=2 d=4.59718e-32 t=41606
hen qing song 	很輕鬆	c=1 d=8.22388e-24 t=41606
hen re 	很熱	c=3 d=0.00130703 t=41606
hen rong yi 	很容易	c=3 d=1.22623e-17 t=41606
hen rong yi feng 	很容易封	c=1 d=1.75599e-65 t=41606
hen shao 	很少	c=2 d=1.70264e-55 t=41606
hen shen 	很深	c=1 d=8.59746e-76 t=41606
hen shu 	很熟	c=1 d=3.03406e-87 t=41606
hen shu fu 	很舒服	c=1 d=2.99784e-34 t=41606
hen shuang 	很爽	c=1 d=2.74533e-87 t=41606
hen shun shou 	很順手	c=1 d=3.32974e-34 t=41606
hen wan 	很晚	c=2 d=6.43885e-57 t=41606
hen wan shui 	很晚睡	c=1 d=0.154124 t=41606
hen xi huan 	很喜歡	c=1 d=1.36477e-41 t=41606
hen xiang 	很香	c=1 d=5.39228e-29 t=41606
hen xiao 	很小	c=3 d=1.95006e-63 t=41606
hen xiong 	很兇	c=2 d=8.00016e-62 t=41606
hen you 	很有	c=1 d=0.00387742 t=41606
hen you mo qi 	很有默契	c=1 d=2.1308e-47 t=41606
hen you qu 	很有趣	c=1 d=1.69507e-32 t=41606
hen you xiu 	很優秀	c=1 d=9.30115e-32 t=41606
hen you yong 	很有用	c=1 d=0.0389686 t=41606
hen zao 	很早	c=0 d=2.48924e-83 t=41606
hen zao qi chuang 	很早起牀	c=1 d=2.50172e-82 t=41606
hen zheng chang 	很正常	c=2 d=1.2719e-06 t=41606
hen zhong 	很重	c=1 d=1.26049e-47 t=41606
hen zhong yao 	很重要	c=2 d=1.56444 t=41606
heng 	哼	c=44 d=0.0219866 t=41606
heng heng 	哼哼	c=0 d=1.00307e-37 t=41606
heng heng ha hei 	哼哼哈嘿	c=1 d=1.0081e-36 t=41606
heng kai shi 	哼開始	c=1 d=5.41838e-27 t=41606
heng pi 	哼屁	c=1 d=1.24236e-53 t=41606
heng shen me 	哼什麼	c=1 d=4.77342e-36 t=41606
heng sheng 	橫生	c=0 d=0.032628 t=41606
home pod 	HomePod	c=1 d=1.67649e-20 t=41606
hong 	哄	c=0 d=0.000162866 t=41606
hong cha 	紅茶	c=0 d=7.23219e-72 t=41606
hong cha na tie 	紅茶拿鐵	c=2 d=2.14586e-67 t=41606
hong de 	紅的	c=1 d=7.84705e-31 t=41606
hong mi 	紅米	c=1 d=1.33044e-06 t=41606
hong mo 	虹膜	c=0 d=5.44462e-26 t=41606
hong mo bian shi 	虹膜辨識	c=1 d=5.47191e-25 t=41606
hong se 	紅色	c=4 d=0.101774 t=41606
hong shui zhao 	哄睡着	c=1 d=0.00163682 t=41606
hong wo yi xia 	哄我一下	c=1 d=1.56501e-34 t=41606
hou 	後	c=13 d=0.132005 t=41606
hou duan 	後端	c=2 d=3.14769e-49 t=41606
hou gan 	後甘	c=1 d=4.05425e-56 t=41606
hou guo 	後果	c=1 d=2.18282e-66 t=41606
hou lai 	後來	c=13 d=1.74734e-07 t=41606
hou long 	喉嚨	c=1 d=1.57286e-34 t=41606
hou mei 	後沒	c=1 d=5.57639e-71 t=41606
hou men 	後門	c=1 d=3.27615e-49 t=41606
hou mian 	後面	c=16 d=3.29671e-05 t=41606
hou qi 	後期	c=2 d=4.1484e-32 t=41606
hou qi zhi xiu 	後起之秀	c=1 d=0.236928 t=41606
hou tai 	後臺	c=4 d=2.78369e-15 t=41606
hou xu 	後續	c=1 d=2.03351e-56 t=41606
http 	HTTP	c=2 d=5.54892e-07 t=41606
hu de 	糊的	c=1 d=1.11795e-47 t=41606
hu die jie 	蝴蝶結	c=1 d=5.4775e-37 t=41606
hu dong 	互動	c=5 d=4.23179e-10 t=41606
hu hu 	呼呼	c=1 d=1.87334e-32 t=41606
hu kou 	虎口	c=1 d=1.69069e-31 t=41606
hu li 	狐狸	c=2 d=3.15363e-28 t=41606
hu lu 	葫蘆	c=1 d=4.82796e-52 t=41606
hu luo bo 	胡蘿蔔	c=2 d=3.56984e-22 t=41606
hu lve 	忽略	c=0 d=1.19076e-55 t=41606
hu lve le 	忽略了	c=1 d=1.19673e-54 t=41606
hu shou 	護手	c=0 d=1.38394e-59 t=41606
hu wai 	戶外	c=1 d=5.86548e-48 t=41606
hu xiang 	互相	c=1 d=5.7189e-15 t=41606
hu zhao 	護照	c=1 d=7.64785e-52 t=41606
hua 	劃	c=1 d=4.81811e-29 t=41606
hua 	化	c=1 d=9.21771e-72 t=41606
hua 	畫	c=1 d=0.00867262 t=41606
hua 	花	c=1 d=1.67449e-07 t=41606
hua 	話	c=60 d=0.987082 t=41606
hua cheng yu 	花成語	c=1 d=1.68289e-06 t=41606
hua diao 	劃掉	c=1 d=0.0300468 t=41606
hua fei 	花費	c=1 d=2.82116e-84 t=41606
hua le 	花了	c=2 d=4.74315e-20 t=41606
hua li 	華麗	c=0 d=1.38394e-59 t=41606
hua li hu shao 	花裏胡哨	c=1 d=7.67598e-07 t=41606
hua li hu shou 	華麗護手	c=1 d=1.39088e-58 t=41606
hua mian 	畫面	c=3 d=3.13964e-08 t=41606
hua mian shang 	畫面上	c=1 d=1.2625e-07 t=41606
hua qian 	花錢	c=8 d=0.0167975 t=41606
hua qian mai 	花錢買	c=1 d=1.20732e-40 t=41606
hua qiang bei 	華強北	c=1 d=8.07202e-40 t=41606
hua shou ji 	話手機	c=1 d=6.22732e-17 t=41606
hua shu 	滑鼠	c=7 d=6.15464e-18 t=41606
hua shuo 	話說	c=6 d=0.101266 t=41606
hua shuo hui lai 	話說回來	c=1 d=7.75658e-71 t=41606
hua ti 	話題	c=3 d=9.64753e-20 t=41606
hua ti tao lun 	話題討論	c=1 d=3.02572e-84 t=41606
hua tu 	畫圖	c=1 d=1.10326e-09 t=41606
hua wei 	華爲	c=2 d=1.05213e-39 t=41606
hua xing 	滑行	c=1 d=1.81792e-61 t=41606
hua xue neng 	化學能	c=1 d=1.06597e-75 t=41606
hua yi xia shou ji 	劃一下手機	c=1 d=4.84227e-28 t=41606
hua zai 	花在	c=1 d=2.12899e-37 t=41606
hua zhi 	畫質	c=4 d=3.11966e-32 t=41606
huai 	壞	c=2 d=3.5466e-41 t=41606
huai dan 	壞蛋	c=1 d=1.33108e-41 t=41606
huai dian 	壞點	c=1 d=1.03988e-39 t=41606
huai diao 	壞掉	c=3 d=4.56447e-36 t=41606
huai diao le 	壞掉了	c=4 d=1.16885e-12 t=41606
huai gmail 	壞Gmail	c=1 d=3.52891e-41 t=41606
huai le 	壞了	c=1 d=5.20842e-62 t=41606
huai nian 	懷念	c=1 d=1.81544e-45 t=41606
huai xi guan 	壞習慣	c=1 d=1.98614e-14 t=41606
huai yi 	懷疑	c=1 d=1.26096e-23 t=41606
huai yun 	懷孕	c=0 d=2.22244e-14 t=41606
huan 	換	c=5 d=0.0694197 t=41606
huan 	環	c=0 d=0.0540641 t=41606
huan cheng 	換成	c=2 d=8.53741e-23 t=41606
huan hui lai 	換回來	c=1 d=0.0434998 t=41606
huan jiao 	環礁	c=0 d=1.08787e-80 t=41606
huan jiao ye wai 	環礁野外	c=1 d=1.09332e-79 t=41606
huan jie 	環節	c=1 d=9.16609e-06 t=41606
huan jing 	環境	c=9 d=8.89519e-06 t=41606
huan jing guan li qi 	環境管理器	c=1 d=2.83539e-55 t=41606
huan le 	換了	c=0 d=2.09502e-84 t=41606
huan mi ma 	換密碼	c=1 d=2.6e-06 t=41606
huan qu 	換取	c=1 d=3.8954e-27 t=41606
huan shu 	幻術	c=1 d=3.37937e-61 t=41606
huan yi ge 	換一個	c=3 d=3.4681e-13 t=41606
huan ying 	歡迎	c=5 d=0.00194482 t=41606
huan ying guang lin 	歡迎光臨	c=1 d=7.23219e-71 t=41606
huan ying ni 	歡迎你	c=1 d=0.0195457 t=41606
huan zi ti 	換字體	c=1 d=3.28932e-08 t=41606
huang 	慌	c=1 d=3.09987e-17 t=41606
huang dong 	晃動	c=1 d=0.755784 t=41606
huang en 	皇恩	c=1 d=1.20588e-26 t=41606
huang jiao ye wai 	荒郊野外	c=1 d=1.0988e-79 t=41606
huang jin 	黃金	c=3 d=9.3621e-49 t=41606
huang shu 	黃書	c=1 d=1.08776e-19 t=41606
huang xiao yun 	黃霄雲	c=2 d=3.03379e-47 t=41606
huang ye 	荒野	c=0 d=0.0802519 t=41606
huang ye xing dong 	荒野行動	c=1 d=0.806541 t=41606
huang zhang 	慌張	c=1 d=2.34077e-35 t=41606
hui 	回	c=2 d=9.74049e-13 t=41606
hui 	會	c=73 d=0.557654 t=41606
hui 	毀	c=0 d=6.96778e-75 t=41606
hui a 	會啊	c=2 d=2.69252e-35 t=41606
hui ba 	會吧	c=1 d=9.7977e-84 t=41606
hui ba 	會把	c=0 d=0.0034562 t=41606
hui ba wo 	會把我	c=1 d=1.02434e-77 t=41606
hui bei 	會被	c=0 d=1.98614e-15 t=41606
hui bi jiao hao 	會比較好	c=1 d=4.72512e-34 t=41606
hui bie 	揮別	c=1 d=0.0578443 t=41606
hui bu hui 	會不會	c=7 d=0.00941925 t=41606
hui bu hui yong 	會不會用	c=1 d=9.78833e-14 t=41606
hui chuan 	回傳	c=1 d=1.9241e-23 t=41606
hui da 	回答	c=2 d=5.17644e-19 t=41606
hui da ni 	回答你	c=1 d=1.19653e-52 t=41606
hui dao 	回到	c=1 d=5.10024e-22 t=41606
hui dao jia 	回到家	c=3 d=1.218e-26 t=41606
hui dao le 	回到了	c=1 d=5.1258e-21 t=41606
hui de 	會的	c=3 d=4.33474e-57 t=41606
hui dong 	會動	c=1 d=1.53032e-35 t=41606
hui er 	會兒	c=0 d=1.19076e-49 t=41606
hui fa 	會發	c=0 d=1.40969e-70 t=41606
hui fu 	回復	c=0 d=1.49814e-80 t=41606
hui fu 	回覆	c=2 d=1.61717e-09 t=41606
hui fu 	恢復	c=2 d=2.80297e-37 t=41606
hui fu dian 	恢復點	c=1 d=8.72322e-41 t=41606
hui fu ni 	回覆你	c=2 d=5.09677e-13 t=41606
hui fu wo 	回覆我	c=1 d=1.62528e-08 t=41606
hui jia 	回家	c=9 d=0.740818 t=41606
hui jiao 	會叫	c=1 d=0.737123 t=41606
hui ka 	會卡	c=2 d=0.00232122 t=41606
hui kao 	會考	c=1 d=5.49074e-36 t=41606
hui kui 	回饋	c=3 d=1.10008e-68 t=41606
hui lai 	回來	c=8 d=0.0515605 t=41606
hui le 	會了	c=3 d=1.06347e-15 t=41606
hui mie 	毀滅	c=1 d=3.86729e-30 t=41606
hui ni 	回你	c=1 d=4.00981e-44 t=41606
hui pang 	會胖	c=1 d=2.21211e-17 t=41606
hui qi shi 	會歧視	c=1 d=4.87467e-77 t=41606
hui qu 	回去	c=1 d=0.0925507 t=41606
hui qu 	會去	c=6 d=2.22706e-08 t=41606
hui qu shang ke 	回去上課	c=1 d=2.56418e-78 t=41606
hui quan 	迴圈	c=0 d=3.33836e-36 t=41606
hui rang ni 	會讓你	c=1 d=1.619e-80 t=41606
hui shi 	回事	c=1 d=7.67704e-38 t=41606
hui shuo 	會說	c=1 d=2.68914e-79 t=41606
hui tong 	會痛	c=3 d=3.33142e-18 t=41606
hui tu 	繪圖	c=0 d=0.0286505 t=41606
hui tu xiu xiu 	毀圖秀秀	c=2 d=1.79303e-73 t=41606
hui wan 	會玩	c=0 d=4.40717e-39 t=41606
hui wo 	回我	c=1 d=2.05577e-37 t=41606
hui xiang 	茴香	c=0 d=0.0267135 t=41606
hui xiang dou 	茴香豆	c=1 d=0.268474 t=41606
hui xun xi 	回訊息	c=1 d=9.78667e-12 t=41606
hui yong 	會用	c=3 d=1.11166e-10 t=41606
hui you 	會有	c=17 d=0.00145902 t=41606
hui yuan 	會員	c=4 d=0.000184106 t=41606
hui zai 	會在	c=1 d=3.39516e-57 t=41606
hui zai jia 	會在家	c=1 d=1.59962e-56 t=41606
hui zhuan 	會轉	c=1 d=1.62949e-09 t=41606
hun 	混	c=1 d=0.061729 t=41606
hun dou luo 	魂斗羅	c=1 d=6.03261e-55 t=41606
hun fen 	混分	c=1 d=1.30943e-54 t=41606
hun he 	混合	c=2 d=0.0434242 t=41606
hun ru 	混入	c=1 d=4.88412e-41 t=41606
hun shu 	混輸	c=2 d=0.0421177 t=41606
hun shui mo yu 	渾水摸魚	c=1 d=3.26103e-24 t=41606
hun zhe 	混着	c=1 d=0.120032 t=41606
huo 	或	c=1 d=7.329e-51 t=41606
huo 	火	c=1 d=2.46872e-29 t=41606
huo chai ren 	火柴人	c=1 d=5.2338e-31 t=41606
huo de 	獲得	c=3 d=0.0599047 t=41606
huo dian liu 	或電流	c=1 d=1.09295e-75 t=41606
huo dong 	活動	c=3 d=0.344728 t=41606
huo feng li 	火鳳梨	c=1 d=9.25476e-31 t=41606
huo guo 	火鍋	c=2 d=7.67312e-32 t=41606
huo jian 	火箭	c=0 d=2.59091e-54 t=41606
huo jian shao nv 	火箭少女	c=1 d=2.6039e-53 t=41606
huo jin 	霍金	c=5 d=2.24982e-10 t=41606
huo li quan 	火力圈	c=0 d=4.47454e-41 t=41606
huo li quan kai 	火力圈開	c=1 d=4.49697e-40 t=41606
huo qu 	獲取	c=1 d=0.0587185 t=41606
huo xing 	活性	c=1 d=1.82927e-46 t=41606
huo xu 	或許	c=2 d=0.631284 t=41606
huo you 	或由	c=1 d=8.26457e-82 t=41606
huo yue 	活躍	c=2 d=0.771052 t=41606
huo yue de 	活躍的	c=2 d=7.69953e-43 t=41606
huo zhe 	或者	c=27 d=0.38868 t=41606
huo zhe shi 	或者是	c=1 d=0.0023461 t=41606
icloud 	iCloud	c=11 d=0.516872 t=41606
imessage 	iMessage	c=14 d=0.0405236 t=41606
iphone 	iPhone	c=0 d=7.59935e-37 t=41606
iwork 	iWork	c=6 d=0.00873864 t=41606
java script 	JavaScript	c=4 d=1.48156e-07 t=41606
ji 	及	c=20 d=1.43787 t=41606
ji 	寄	c=7 d=5.13023e-07 t=41606
ji 	急	c=0 d=1.43548e-48 t=41606
ji 	極	c=0 d=2.98807e-26 t=41606
ji 	機	c=5 d=0.502932 t=41606
ji 	記	c=0 d=2.88923e-42 t=41606
ji 	雞	c=2 d=5.40863e-27 t=41606
ji ba 	幾把	c=1 d=1.50826e-71 t=41606
ji ba 	機吧	c=1 d=1.71887e-49 t=41606
ji bai wan 	幾百萬	c=1 d=2.36517e-10 t=41606
ji ben 	基本	c=7 d=0.421052 t=41606
ji ben gong neng 	基本功能	c=1 d=4.00354e-55 t=41606
ji ben shang 	基本上	c=29 d=0.273898 t=41606
ji ben su yang 	基本素養	c=1 d=2.72662e-36 t=41606
ji bian shi 	即便是	c=1 d=0.124307 t=41606
ji bu zhu 	記不住	c=0 d=2.83202e-42 t=41606
ji cha 	極差	c=1 d=1.0902e-16 t=41606
ji chang 	幾場	c=2 d=3.93366e-74 t=41606
ji chang 	機場	c=4 d=0.000792752 t=41606
ji cheng xian ka 	集成顯卡	c=1 d=0.126186 t=41606
ji chi 	雞翅	c=1 d=0.000327971 t=41606
ji chu 	基礎	c=14 d=2.52747e-09 t=41606
ji chu gong neng 	基礎功能	c=1 d=3.39921e-71 t=41606
ji chu zhi ling 	基礎指令	c=1 d=3.22168e-87 t=41606
ji cuo 	記錯	c=1 d=3.40927e-47 t=41606
ji dai 	基帶	c=1 d=1.59994e-29 t=41606
ji dan 	雞蛋	c=2 d=1.9424e-38 t=41606
ji dao 	寄到	c=2 d=1.572e-63 t=41606
ji de 	記得	c=8 d=0.909391 t=41606
ji di 	基底	c=1 d=6.16746e-21 t=41606
ji dian 	幾點	c=5 d=0.0490458 t=41606
ji dian qi 	繼電器	c=2 d=3.18386e-07 t=41606
ji diao 	擠掉	c=0 d=1.53716e-59 t=41606
ji diao le 	擠掉了	c=1 d=1.54486e-58 t=41606
ji du xin 	嫉妒心	c=1 d=6.09551e-30 t=41606
ji e 	飢餓	c=0 d=9.20047e-51 t=41606
ji fei 	計費	c=1 d=1.5271e-69 t=41606
ji fen zhong 	幾分鐘	c=1 d=9.65707e-61 t=41606
ji fu 	給付	c=2 d=4.99196e-55 t=41606
ji ge 	幾個	c=3 d=1.61745e-10 t=41606
ji ge qian 	幾個錢	c=1 d=8.81511e-76 t=41606
ji ge ren 	幾個人	c=0 d=1.06873e-77 t=41606
ji ge yue 	幾個月	c=1 d=2.85446e-75 t=41606
ji guo qu 	寄過去	c=1 d=0.00050296 t=41606
ji he 	集合	c=0 d=3.0704e-81 t=41606
ji he di dian 	集合地點	c=1 d=2.17207e-08 t=41606
ji he le 	集合了	c=1 d=3.08579e-80 t=41606
ji he shi jian 	集合時間	c=1 d=2.16124e-08 t=41606
ji hu 	幾乎	c=2 d=0.0466538 t=41606
ji hua 	計劃	c=1 d=8.86712e-57 t=41606
ji huang 	饑荒	c=0 d=9.20047e-51 t=41606
ji huang ji e 	饑荒飢餓	c=3 d=2.7879e-49 t=41606
ji hui 	機會	c=0 d=1.12352e-77 t=41606
ji hui lai 	寄回來	c=1 d=1.16516e-63 t=41606
ji huo 	激活	c=1 d=6.40259e-21 t=41606
ji huo le 	激活了	c=1 d=6.43468e-20 t=41606
ji jiao 	計較	c=3 d=1.02473e-52 t=41606
ji jie 	集結	c=3 d=1.27584e-13 t=41606
ji jin 	激進	c=1 d=1.44547e-11 t=41606
ji ju 	幾句	c=1 d=5.54858e-71 t=41606
ji ka 	季卡	c=2 d=0.000387808 t=41606
ji ke 	即可	c=2 d=2.13784e-27 t=41606
ji ke 	極客	c=0 d=1.06455e-31 t=41606
ji ke wan 	極客灣	c=1 d=1.06989e-30 t=41606
ji kong zhan jia 	極空戰甲	c=1 d=3.00305e-25 t=41606
ji kuai 	雞塊	c=1 d=1.35161e-74 t=41606
ji li gua la 	嘰裏呱啦	c=1 d=1.25852e-58 t=41606
ji lu 	記錄	c=3 d=1.30854 t=41606
ji lu shang qu 	記錄上去	c=1 d=7.2999e-63 t=41606
ji lu xia 	記錄下	c=1 d=8.47262e-51 t=41606
ji lu xun xi 	記錄訊息	c=1 d=8.34648e-51 t=41606
ji lv 	機率	c=1 d=3.98629e-63 t=41606
ji neng 	技能	c=1 d=0.0158817 t=41606
ji neng dian 	技能點	c=1 d=2.75066e-51 t=41606
ji nian 	幾年	c=0 d=0.0680451 t=41606
ji nian 	紀念	c=1 d=2.94709e-39 t=41606
ji qi 	極其	c=2 d=1.8216e-46 t=41606
ji qi 	機器	c=7 d=0.329559 t=41606
ji qi ren 	機器人	c=13 d=1.31656 t=41606
ji qi xue xi 	機器學習	c=6 d=1.00553e-06 t=41606
ji qian ge 	幾千個	c=1 d=4.85744e-06 t=41606
ji qing 	激情	c=1 d=1.17731e-38 t=41606
ji ran 	既然	c=5 d=0.238375 t=41606
ji ren 	幾人	c=2 d=1.43822e-40 t=41606
ji rou 	肌肉	c=3 d=2.26591e-26 t=41606
ji shen jing 	脊神經	c=0 d=3.45727e-36 t=41606
ji shi 	即使	c=1 d=6.83119e-47 t=41606
ji shi 	即時	c=2 d=8.55805e-22 t=41606
ji shi 	急事	c=3 d=1.07981e-43 t=41606
ji shi ben 	記事本	c=1 d=1.40199e-34 t=41606
ji shi ge 	幾十個	c=0 d=3.60706e-35 t=41606
ji shi ge wang ye 	幾十個網頁	c=1 d=3.62514e-34 t=41606
ji shi qi 	計時器	c=1 d=3.70846e-66 t=41606
ji shi shi 	即使是	c=1 d=0.204948 t=41606
ji shi tong hua 	即時通話	c=1 d=4.96284e-82 t=41606
ji shi tong xun 	即時通訊	c=2 d=4.87403e-84 t=41606
ji shi xing 	及時性	c=1 d=2.19122e-23 t=41606
ji shu 	技術	c=18 d=0.000170507 t=41606
ji shu 	計數	c=5 d=1.39232 t=41606
ji shu cha yi 	技術差異	c=1 d=1.28661e-53 t=41606
ji shu fang mian 	技術方面	c=1 d=4.65809e-13 t=41606
ji shu feng suo 	技術封鎖	c=1 d=0.00170362 t=41606
ji shu wen dang 	技術文檔	c=1 d=3.57835e-87 t=41606
ji su 	極速	c=5 d=0.00884781 t=41606
ji su kuai gan 	極速快感	c=1 d=0.0889216 t=41606
ji suan 	計算	c=6 d=0.562705 t=41606
ji suan ji 	計算機	c=1 d=1.47588e-50 t=41606
ji suan jing shen 	計算景深	c=1 d=1.14306e-73 t=41606
ji tian 	幾天	c=3 d=0.00673516 t=41606
ji tian hou 	幾天後	c=1 d=3.98968e-73 t=41606
ji tian qian 	幾天錢	c=1 d=0.0629761 t=41606
ji tiao 	幾條	c=0 d=0.00675424 t=41606
ji wei 	極爲	c=1 d=6.8182e-54 t=41606
ji xia lai 	記下來	c=1 d=0.425283 t=41606
ji xian 	極限	c=1 d=1.19429e-30 t=41606
ji xiang 	機箱	c=4 d=9.64226e-71 t=41606
ji xing 	劑型	c=0 d=0.00320647 t=41606
ji xu 	繼續	c=6 d=8.77009e-15 t=41606
ji yan 	基岩	c=3 d=3.59775e-33 t=41606
ji yan ban 	基岩版	c=10 d=1.62847e-12 t=41606
ji yang 	幾樣	c=1 d=9.38633e-50 t=41606
ji yi 	記憶	c=5 d=8.70675e-46 t=41606
ji yi gong neng 	記憶功能	c=1 d=3.51729e-61 t=41606
ji yi ka 	記憶卡	c=1 d=0.000258659 t=41606
ji yi ti 	記憶體	c=4 d=0.00207042 t=41606
ji yi xia 	記一下	c=1 d=2.90371e-41 t=41606
ji yi zhu 	記憶住	c=1 d=4.657e-69 t=41606
ji yin 	基因	c=1 d=4.24822e-47 t=41606
ji ying gai shi 	寄應該是	c=1 d=6.25281e-65 t=41606
ji you 	既有	c=1 d=1.73473e-10 t=41606
ji yu 	基於	c=6 d=0.0473589 t=41606
ji yu 	給予	c=1 d=1.28482e-66 t=41606
ji yun 	集運	c=2 d=3.91945e-62 t=41606
ji zhan 	基站	c=1 d=2.50921e-29 t=41606
ji zhi 	極致	c=1 d=7.52654e-11 t=41606
ji zhi 	機制	c=4 d=0.0713613 t=41606
ji zhi you dian 	機制有點	c=1 d=6.29399e-54 t=41606
ji zhu 	記住	c=1 d=0.0271874 t=41606
ji zhua 	雞爪	c=1 d=3.81372e-13 t=41606
ji zi 	機子	c=1 d=0.798516 t=41606
jia 	佳	c=1 d=3.80181e-36 t=41606
jia 	假	c=1 d=1.32403e-09 t=41606
jia 	加	c=5 d=0.0217096 t=41606
jia 	夾	c=1 d=0.718924 t=41606
jia 	家	c=14 d=0.0928397 t=41606
jia 	甲	c=0 d=2.98807e-26 t=41606
jia cheng 	加成	c=2 d=1.25096e-46 t=41606
jia chu qu 	嫁出去	c=1 d=3.0472e-79 t=41606
jia da 	加大	c=1 d=1.00964e-54 t=41606
jia dao 	加到	c=1 d=5.11083e-16 t=41606
jia deng 	甲等	c=1 d=1.05392e-59 t=41606
jia dian 	加點	c=1 d=4.34526e-48 t=41606
jia dian 	家電	c=4 d=4.84145e-21 t=41606
jia fen 	加分	c=2 d=8.59217e-11 t=41606
jia ge 	價格	c=13 d=0.381504 t=41606
jia gou 	架構	c=6 d=2.42587e-14 t=41606
jia jin lai 	加進來	c=1 d=1.1045e-81 t=41606
jia jin qu 	加進去	c=1 d=7.13833e-35 t=41606
jia ju 	傢俱	c=0 d=0.0621885 t=41606
jia ka 	假卡	c=2 d=2.72881e-36 t=41606
jia kuai 	加快	c=5 d=6.18505e-22 t=41606
jia le 	加了	c=2 d=3.53804e-42 t=41606
jia li 	家裏	c=2 d=0.00351751 t=41606
jia li mian 	家裏面	c=0 d=6.22057e-64 t=41606
jia mi 	加密	c=5 d=5.54516e-05 t=41606
jia mi chu li 	加密處理	c=1 d=1.72714e-76 t=41606
jia ni 	家你	c=1 d=4.33095e-68 t=41606
jia qi lai 	加起來	c=2 d=0.00873784 t=41606
jia qian 	價錢	c=2 d=5.43796e-40 t=41606
jia ren 	家人	c=2 d=7.73417e-37 t=41606
jia ri 	假日	c=3 d=9.795e-22 t=41606
jia ru 	假如	c=1 d=5.6286e-63 t=41606
jia ru 	加入	c=7 d=1.99501 t=41606
jia shang 	加上	c=10 d=1.78378e-07 t=41606
jia she 	假設	c=5 d=1.60217e-17 t=41606
jia she 	架設	c=1 d=1.17184e-43 t=41606
jia she de 	假設的	c=1 d=1.6102e-16 t=41606
jia she yi ge 	架設一個	c=1 d=1.17771e-42 t=41606
jia su 	加速	c=3 d=0.431013 t=41606
jia su qi 	加速器	c=1 d=0.218712 t=41606
jia ting 	家庭	c=4 d=6.1009e-11 t=41606
jia wo 	加我	c=2 d=1.27446e-59 t=41606
jia xin wen 	假新聞	c=1 d=3.30166e-52 t=41606
jia yi 	加一	c=0 d=2.65568e-21 t=41606
jia yi 	嫁衣	c=1 d=1.36807e-40 t=41606
jia yi dian 	加一點	c=1 d=2.11003e-20 t=41606
jia yi ge 	加一個	c=2 d=3.47767e-16 t=41606
jia yi xie 	加一些	c=1 d=2.66899e-20 t=41606
jia yong 	家用	c=1 d=1.74431e-16 t=41606
jia you 	加油	c=20 d=2.06475e-08 t=41606
jia you a 	加油啊	c=1 d=1.57259e-32 t=41606
jia you ya 	加油呀	c=5 d=3.50148e-10 t=41606
jia yu 	駕馭	c=0 d=1.65058e-73 t=41606
jia yu zuo 	駕馭做	c=1 d=1.65885e-72 t=41606
jia zai 	加載	c=3 d=1.54983e-12 t=41606
jia zai 	架在	c=1 d=6.65934e-12 t=41606
jia zai dong xi 	加載東西	c=1 d=1.07818e-62 t=41606
jia zhang 	家長	c=2 d=0.000769323 t=41606
jia zhi guan 	價值觀	c=2 d=2.79848e-40 t=41606
jia zu 	家族	c=2 d=0.0708352 t=41606
jia zuo 	佳作	c=1 d=2.94249e-50 t=41606
jian 	簡	c=3 d=0.474734 t=41606
jian 	見	c=0 d=2.12632e-82 t=41606
jian 	間	c=2 d=2.4796e-07 t=41606
jian bao 	簡報	c=1 d=7.00628e-80 t=41606
jian bao ka 	健保卡	c=1 d=1.07324e-08 t=41606
jian cai 	剪裁	c=1 d=9.04346e-24 t=41606
jian cha 	檢查	c=1 d=4.41032e-17 t=41606
jian chi 	堅持	c=1 d=2.37784e-14 t=41606
jian dan 	簡單	c=15 d=0.0392586 t=41606
jian dan cu bao 	簡單粗暴	c=1 d=2.64154e-16 t=41606
jian dan de 	簡單地	c=1 d=1.84928e-27 t=41606
jian dan lai shuo 	簡單來說	c=1 d=6.63382e-55 t=41606
jian dao 	剪刀	c=0 d=1.08064e-31 t=41606
jian dao shou 	剪刀手	c=1 d=1.08606e-30 t=41606
jian ding 	檢定	c=3 d=1.37807e-08 t=41606
jian du 	監督	c=1 d=0.418952 t=41606
jian duan 	簡短	c=0 d=1.08248e-51 t=41606
jian duan 	間斷	c=1 d=1.08248e-50 t=41606
jian duan de 	簡短的	c=1 d=1.08791e-50 t=41606
jian fan 	簡繁	c=0 d=1.64688e-76 t=41606
jian fan ti 	簡繁體	c=1 d=1.65513e-75 t=41606
